"y","x.1","x.2","x.3","x.4","x.5","x.6","x.7","x.8","x.9","x.10","x.11","x.12","x.13","x.14","x.15","x.16","x.17","x.18","x.19","x.20"
0,1,1.80053034243552,-0.979037548765512,0.979699371668854,0.24280174541084,-1.46884621374807,-1.03150884700121,-0.617044067062071,0.313981423415072,-1.37558502052445,0.41082351660493,0.106123726417341,0.381066407572642,0.940179706928276,-2.48832607322303,-0.54759439631617,-1.42163041202261,0.9346115951989,-0.0696210783812926,0.881468842671847
1,1,0.314726089084262,0.327627869856109,1.10962818355187,0.263624856517847,0.117912578114814,0.375479488697299,0.607862136471312,-0.661294660613192,-0.302683056932118,0.827847162031159,1.73938036927532,-0.356276236933431,-1.79528902407524,0.397920847956709,-0.141686930813085,-1.30601647418801,-0.667308895064892,-1.0416065884768,-1.1768198141583
1,1,-0.368895716470771,0.605113198662995,0.0718525393681747,-0.157071952923642,-0.780811630390004,-2.1479352458293,-1.44220548451395,1.20768211720374,-1.39966608035046,1.46039126849268,1.26117951465682,0.740782572395126,0.399438087653968,1.17033088573204,-0.607719472953821,0.118022823438864,0.339326156880849,-0.0629074226916849,1.38719722960102
1,1,-0.647432120786626,-0.195749305248768,0.842558014227806,-0.123607289879582,-0.956270794350816,0.172579288387852,1.05438038829589,0.649465845140862,-0.186827641595157,-0.21141574057891,1.19308858155767,-0.17960829683131,-1.40250450513562,-0.614346200758209,0.622535981014548,2.23639793411625,1.33021170543038,-0.340938005823172,0.171035258720848
0,1,0.873657299766167,-1.09138790488311,-0.43147632455327,-0.425436421083252,-0.400094387675204,0.948233948716891,-1.29628349657843,-1.66183042648283,1.75559062954714,-0.961684106733783,-0.589491189137087,1.01888916532377,0.842086421972249,-0.508605484313493,1.6282997015851,0.444103221747344,-0.142476978115835,0.00494983232915417,1.33879215338833
0,1,-0.130260461243159,-0.435257850682864,-1.90356900862274,-0.419285060574601,0.144014172072235,-0.247109062747547,0.33131533836232,0.0560829706414151,-0.244289369705564,0.978720246425557,-0.228676227385634,-1.93285006187977,0.33009155884628,-2.43894100231172,-0.0957687798194992,-0.903299915561802,-1.12458125945543,0.178529563403188,-0.357272130689666
1,1,1.52801455333873,0.0911159660517891,-3.09489401979295,-0.655333173438991,0.78299792677632,0.391264450222386,0.417458034581649,1.13787220542208,0.80590906137661,0.0736865325849799,-0.244834224253422,-0.0163357610886597,-0.705182263253559,0.15859900460116,-0.821338336864779,1.00038826396138,-0.541808516488761,-0.192341693054214,0.03586256834056
1,1,1.01305702056037,-0.799736096249664,-1.26012522190088,-1.24482996305227,0.669931692711012,-0.535905621944808,-0.320641476496198,0.290170301529879,1.14445034586991,0.573409224028083,-0.84890599714424,1.93166071181708,-1.31569283431989,-0.485079664085516,-0.618072760713063,-0.618571060811502,-0.515142075903925,-0.160760966475803,-0.794054076842252
0,1,-2.72605683098427,-0.87342231785891,0.0694907287624675,-0.806441984019651,-1.66628759445203,1.04023133827293,-0.0844100477995645,-0.35601592981661,1.50839540294564,1.36658783642932,1.51468699591157,0.78566061897022,1.09617166024906,0.934459910464199,-0.293827031835539,0.466401856616964,-0.437584476235439,1.854150658577,-3.32520022149913
1,1,-0.217438809541809,1.0770898850583,2.37199488520903,1.06359200090417,-0.0952792189365266,0.912237655831809,-1.47924565070083,0.479379175641724,-0.0473402963356247,-1.66706449744338,0.243952464210816,-0.460926083113695,0.378453042441771,0.35770050330521,-1.07995365047867,-1.08104363074211,-0.289300111851304,-0.465286435924124,-0.895848327673448
1,1,-3.02608277600266,0.342383487398733,-0.709503192938829,-0.982178756382941,1.1437028016462,1.84868930896298,0.501134843263752,-0.429258887444375,1.21207451591061,0.720997843185356,0.378777659297265,-0.324307273948154,-0.634421856278208,-0.529522017574424,-0.723566094127914,2.51427728977312,0.000689223215306422,-1.24708057435435,-0.693826998358531
1,1,-0.421896742101089,0.365344064942674,1.05867654024833,-0.293499003848765,-0.919957157487315,-0.296075622342568,0.599551993061274,1.89639346463882,-0.383583730335594,2.23744364721108,-0.638146105759805,0.416695135943984,-1.16123760598256,0.245102426600337,-0.21348293165235,0.715358566824687,1.11878435976028,-2.17481429981754,2.25447298715568
1,1,0.713307476426078,1.34102494936701,-1.88567798668353,0.412144524956324,1.23058896927273,-0.303496872695712,-1.09172452243214,1.09100326865569,-0.485265236875281,-1.13900726306388,-0.480679606827879,0.147063194791,-0.343916996478683,0.984827960222529,-0.543026611997344,0.323213653411399,-0.519444331223791,0.306853559368435,-0.325585791382171
1,1,0.196488032167241,1.38576742595107,-0.664528997635794,0.948091611861037,-0.908662335520676,-0.13059315882816,-0.786694916567839,0.568699776243678,0.514782502770729,1.64158958282692,1.18792318379945,0.228859232456362,-1.62086079384417,0.182952031041556,-0.521337765701914,-0.927231462845255,-0.299026685999241,0.130663018915531,1.0533474846575
0,1,-1.4317597777502,-1.34923401460044,-1.19056968576943,-0.728911975550276,1.29141646526639,0.687451642205078,-1.62853494254943,0.746942039324923,0.420965044287499,1.62875692630672,0.644015261816012,-0.222648005252145,1.40762478187724,-2.21829583532612,-0.229264350567284,-0.710765492212535,-1.77321169618616,0.885411805243089,0.0873106814465603
1,1,-0.0940965053796193,-1.20984098739815,0.221928687437484,-0.639561425472246,0.531349329262375,0.145128018447086,-0.954250569910246,1.64504193426537,-0.816321347020627,0.524372280149195,1.6784490864293,0.83473082866574,0.267886170366705,0.889742726186991,0.0376762928209846,-1.38184867935838,0.477568592084648,0.524333921484589,1.32355268326363
1,1,1.07072192681942,-0.0812069182640815,-0.287942296280581,0.0599392666755292,0.915695501695559,-0.105559373693334,-0.511512490941437,0.691324458992448,0.322241057374533,1.17947865156972,0.914113319310184,0.177949418403909,1.17071134406744,-0.0816494730842458,0.380454372713742,-0.521682575212425,0.243414379021689,-1.19989910657801,-0.170759192647995
1,1,-1.95270475767474,-1.88495275542765,-0.346221298087867,0.164502397296506,0.26197036889074,-0.486621201865863,1.7865045057493,0.631682907950999,0.463908741885405,-1.33074969216734,1.32375211296095,0.197298755550008,-0.0609915587631753,-0.634404884876908,-1.83379370895107,0.015176024340337,-1.32026237860143,0.642453238228552,0.223694034459596
1,1,0.303169456661318,-0.0254211494117612,-0.415043480947919,1.45877810766349,-0.175657093164387,0.275100676154049,0.927656640337596,-0.42878967113152,-0.373634592948596,1.01569301448851,-0.976487392228252,-0.000534758482016546,-0.183122801309178,1.0024427722397,-2.41520585550332,-0.606351155931734,-0.0105578499939024,-0.44672112060181,-0.0222165465564152
0,1,0.68909436058253,0.268124947940613,-2.7465701791207,0.0677202498456521,0.396926880201227,-0.713520094751425,0.705038403077313,-1.6830450006482,0.383804032084796,1.25835629092164,-0.425431870162625,-0.334729231614411,-0.940344723026027,-0.0747583119884516,-0.249430883843246,-1.44423640439763,1.10169060481499,-1.88196428300591,1.50460394493336
1,1,0.358029537617167,0.703871289339899,0.274857527172189,-0.265532622609163,-0.402461764529699,-0.267557723541877,1.95328257351176,-0.699758800715565,0.733814194848274,0.3043298927758,0.299356563799438,-1.33005709232117,0.00308681791732142,0.619706856341504,0.0961413329513174,1.41694547129617,1.38544947815012,0.688610100361196,1.00627165132427
0,1,-1.44664729122238,0.501929201900068,-0.975565448472947,1.36153627077838,-1.5270417476227,0.585085866512804,-0.739386871771685,-0.56810079564468,-1.57843382644858,-1.10324368432479,2.35176430730918,0.0160303464084265,-0.93466830387976,0.390766988837334,-1.63815071684422,0.806267034830386,1.45782427716749,-2.03401753696212,0.16254554627031
0,1,-1.49453831650672,-0.664128994905082,-0.635757279011633,-1.58283126552669,0.0250817847521026,-0.389411824016438,1.14351813292123,-0.5833215380879,1.69880944722511,0.702028275109575,-1.20897678767878,-0.476192179710394,-1.0675132766353,-2.36523501228112,0.763474916375857,-0.022434846736103,0.720144318139423,2.1317587158996,-0.570859256390368
1,1,0.204277844691743,-0.79940248671816,-0.508206906856785,-1.90785082584915,1.11070779383402,-1.51385820254032,0.772821688571472,0.490152986144685,3.21399611081516,0.213043266599677,1.47386566136984,0.357423691751239,-0.148877767942344,1.06645669467304,-0.51966745906061,-0.806536940609401,1.25640994089686,0.312277746636695,0.881682515132147
1,1,-1.52447678079267,-1.30587675401814,-1.47706801673978,1.09811912578728,-0.135563491885611,0.0869137364556788,0.736585196116168,1.90259595181989,0.572088256271811,0.311324234997212,-0.70615839368703,1.21058945375686,-0.134796590568818,0.049445486812808,-0.114307372882165,-0.135416383192876,-0.98950971373025,0.52264563023235,-1.76727359298841
1,1,0.216511512745807,0.699765835393792,-0.864866555441183,1.52009699998945,-0.226027359479158,0.309447664626125,1.92799146774628,1.09120713128557,-1.53041603001914,0.778519323565182,-0.881816547236965,-0.700732636557786,0.0112964842893679,-0.445231191815605,-0.462880313053849,0.289142784094379,0.751967004168315,0.000758389293059079,2.28190297817347
0,1,-1.05091310800944,-1.82832409878108,-0.93031726003958,1.48087156944466,-0.0213614753906739,1.21379973599961,-0.102698383172804,-1.19624399055706,0.304050759901923,1.44443397887188,0.0488063291344852,-2.29149993535071,0.552290254455562,-0.280675957298729,0.568498342066123,-0.0271862019775406,-0.349278472702333,1.63256186278061,0.385693502101182
0,1,-2.4009251151238,-1.29051338136614,1.01731019758779,1.07855529287737,-0.609735483176338,1.03023742506021,2.34087586331414,-0.572620985823005,-1.04575492351923,-0.0606347415296654,0.0545544258248989,-0.0649246349435727,0.903471180241937,-2.79780937919166,-1.47410012535058,0.414028825716751,1.6554190259772,-0.445907552861938,-0.318668150860104
0,1,-0.898421318978764,-0.603423926349907,-0.448926242168492,0.923719512074048,-1.23760609843666,-0.383158009252677,-1.09899026409696,-0.969414593001642,-1.18627515833852,0.923182445008073,1.66494021205973,-0.182218728339536,-0.198372173846573,0.103003947952172,0.144282063690102,-0.96063697254036,-0.929104659850702,0.928416294669068,1.64789081588435
1,1,-0.119958405206184,1.78006951621518,0.137561991926185,-0.286733552033615,0.137802334475491,0.157414817054439,-0.67456982401269,0.439920520157539,-0.725551134341941,0.904897171477116,-0.595044812705483,-0.252576659288783,-0.312196773715037,-0.459664319743039,2.47757699748498,0.185105768340515,-0.680107665525441,0.196756542122587,-0.347814504206346
1,1,-0.73731230986141,0.8933338048312,0.049365670096699,-0.848629452432755,0.06208491962212,-1.63092654761075,-0.825874685473845,1.18814749431274,0.22947675435124,-0.0508303370437469,0.76230102236601,-0.514433938318086,1.28295423589682,-0.927253114779967,0.436930161469048,0.699655318280257,0.790693714307389,-1.40796360405687,-1.74439617980462
1,1,-0.0406138867400586,0.102161516154068,-0.124052411867061,0.119730611507317,1.67878555094323,-0.873090133840161,1.7274093939888,0.578343171117857,-0.65216988842587,-1.75966736103497,0.664479320299002,0.685106900492347,0.0820448514521472,0.726382084466543,2.07706148581468,-0.181513741054559,-0.0952228665264406,-0.745168871007782,-0.0203527138903973
0,1,-2.41791504912558,-0.995364042664934,-0.0750308927471988,0.624515605636378,0.822880431504567,-0.687640321444816,-2.0618550805293,-0.27516068529659,0.27154599562334,-1.12720554048011,0.142861118874158,-0.183414065079572,-1.08181410725742,0.677228549257459,-1.20445198608151,-0.0251017965726482,-0.565945401250764,-0.631614956000175,0.0432740022317591
0,1,-0.851607471899029,0.582279811142959,0.295200865356105,-1.84936776747708,1.06704986411518,-0.102972663485248,-0.16287599048976,0.942868029309585,-2.69503757640859,-1.64100110850925,-0.416066420008894,0.490249311414462,-1.42409770035191,1.50309654525708,-3.16903701358735,-0.607923163222638,-0.965890655160129,1.49291410739208,1.32443086050919
0,1,-1.21179125071201,-0.424924402919037,-1.05953533685952,0.183932985405064,0.197683270752999,0.350987838627655,-0.78365779932878,-1.15275488336282,-0.815475183657089,0.392470907651993,-0.608989941101239,-0.526000666343536,0.282539393228888,1.46209316672514,-0.707430512124128,-0.148410475382145,-0.169166766396046,0.438126572652496,0.103546661027934
1,1,-0.416445672356182,0.0651417341593424,1.23009600696371,0.92042488293505,-0.524336889516723,0.955896796511014,-0.535678911915213,-0.332537844233947,0.784929116380076,0.774384280576256,0.315789869525353,-0.338342963532059,0.781639769083929,-1.06555053597431,0.294935701179258,0.694816557430665,0.255758721640436,0.157971678420867,-1.14733175242367
0,1,0.711510450342159,-0.419476583259081,0.746188144658246,-1.23334334506844,-0.748223836471239,0.257383098726479,-1.10372334326475,-0.00158866932950168,-0.775299483671564,0.662275099169093,-0.347705804995684,-0.328498757251292,-1.04877167548328,0.109990526247786,-2.5592104992021,0.146718787803034,0.293795167478278,-1.03209249676824,0.257097426842343
1,1,-0.477080482144124,0.211930024161164,1.16138639114239,-0.708254060111888,2.15199736017728,-1.85986859003442,0.530075534903379,0.723139677962142,-1.48005622419433,0.707951745411314,-0.214318995158451,-0.298621536586652,1.3625372952673,2.06609823349513,2.10571749712746,2.02027378784167,0.5907250711368,1.19944357859984,0.970169401163494
0,1,0.946737711265425,-0.334567419182007,-0.246768286489898,-0.820453313723337,-1.35710557488333,-0.0366578595184906,0.165460916464432,1.03275393881587,-0.272371122016763,-2.26290139882573,-0.0454410742567582,-1.31160032029538,0.504391094294417,1.02496675165744,-1.39572496208899,-0.145650646070997,-0.0422518411509826,2.32005493155443,0.611975675353348
1,1,-0.703516456248462,0.325976429183567,-0.746317967711734,-0.549073532139091,0.947021710765507,-0.43072094574393,-0.372307001745405,0.106964265980857,0.214242875879905,0.867200240263891,1.25542884813174,-0.490186883032111,-0.00959439060647586,0.0475400735604582,1.66667508460029,0.873356017000861,-0.808226065574036,0.0636959478944897,-0.121989078613756
1,1,-0.168776980682098,0.916219620682057,0.352617680121458,-0.332531324469528,0.325290048860729,0.503746012312291,-0.695573615081977,0.569223485512531,2.08467042118606,1.78222425929174,-1.16557544975623,-0.267417505707811,-0.866522921879254,-0.524488068134221,0.96353415604204,1.10445938137401,0.499161615022904,0.851658869510539,0.596378907699455
1,1,0.536119086569845,1.25390835203891,1.63530088272673,-0.0413026771371744,-0.673552526768691,0.494382693752256,-0.44241036598323,0.221491669350831,1.34047618086222,-0.0861282627934267,0.250150640006648,-0.127251645068762,0.644406955301357,0.40259951887629,1.49431554443131,-0.37465633110445,-0.669500349904678,-0.0997256905548717,-0.833495233123396
0,1,0.288759689110866,-1.16823783314931,1.30473341518108,-2.29286952625172,-0.611635751522685,-0.359320470313866,-0.303409119723217,-0.747892506287568,-0.473105090217822,2.70850635936866,-0.810201176570852,0.598689181944621,0.242021946797426,1.07387121475924,0.296467402163964,0.0268262872037517,-0.762156840386052,-0.245672003052592,1.16148262059635
1,1,1.1325665340465,0.286985728002771,-1.68246389849507,1.40625366421419,1.05581180961916,1.04813180253684,0.422534409179241,1.96227409303795,-1.19060557731636,-1.42391943527348,0.909501032081287,-2.99823552898674,-0.226896209271825,-0.818294108963788,0.18763251193791,-0.460996781801251,0.568351675286156,-0.660160830782028,-0.462981318403424
1,1,-0.984115513459964,0.9694656076547,-0.155765136249777,1.19196148165958,1.55836021512341,1.04385209239048,-0.0958085543664078,0.335524647873564,1.05305932131097,0.803742995533343,0.279650189098528,-0.364449496327658,-1.6726397508913,-1.30183427873801,-0.448592012678734,2.11526534199066,1.20128859983907,1.07381501959465,-1.68672421475722
1,1,1.10310940782138,-0.358831694872155,0.0847301736302068,0.604983561840292,0.541405573206709,0.0921300764195634,-1.94605527300771,0.669384253709756,-0.981169845540458,0.847548368378791,0.733313431990968,0.54885713496385,0.201707096337894,0.386622884429602,2.38218127237609,-0.846929872153704,0.0588121462248474,-0.231505100518095,-1.04019348422974
1,1,1.20252352140431,0.837999198563547,-1.8067044233661,0.198759038249635,0.423755571767236,0.877817842549519,0.572572878246322,1.3479428071242,-0.495194364119961,0.504404300318825,-1.0371671372929,1.03836500407292,-0.312893228987854,-0.630250051607618,-0.585165246912169,2.01588798111228,0.223733956392385,-1.2382250414646,-0.413034901292892
1,1,-0.148746996600324,-0.672041579903749,-0.00933963583287044,1.1090955172588,0.223576983384883,-0.357594401907927,0.734725748376358,1.08497896058828,-0.261223875887836,0.0194790824188532,1.35441545962139,-1.36278234309617,-0.195401905903196,-0.968256442764368,0.0924171390397924,-0.898250769733309,-1.10252405331723,-0.852382220391435,-2.53916875728303
1,1,-0.639832036354135,-0.0207053839865962,1.08210883790101,0.598896182541058,-0.161636720056645,-0.127247392447437,0.122307009139295,1.86903209419667,0.0188957523395365,0.411329370906101,0.134763723125021,0.113037970610608,1.44849152156551,-0.401547583874656,0.117179641250905,-0.774197796233486,-0.21509626167479,0.0347703532638019,1.19901642087242
1,1,0.120201767840739,-1.03854224020714,0.706679767744994,-0.770912072548026,-0.21187211624569,0.771331643851492,-0.770494967837359,0.000617336865561899,1.75157159728257,-0.592897438662253,1.18032437484362,-0.115903946050724,-0.164731154777041,-1.13931512317575,1.37976615274026,0.218494112142299,-1.49062454827428,1.01453003182008,0.705866626203614
1,1,-0.845418812784706,1.3435804190006,1.53089028709484,-0.654885290523183,0.454887168241387,0.100313271372411,-0.02883994178962,2.00914105905578,0.139817621065676,0.0506768233166097,-0.450500052121015,1.19737096849085,1.34128765437372,-1.22533312507857,0.0082250331783214,0.995393447055709,-0.673483086463204,1.76198647314101,-0.206665007671118
1,1,-0.101976815577996,0.485116330989812,1.0254038622265,0.725201684115774,-0.0055275436095956,-1.11555435926903,-0.551525339718598,0.613132733763004,1.11930455940528,-0.968329591875158,1.83133247646337,-1.29805026526887,0.798370452493548,-0.878293629756368,1.43858833253696,0.444389497075216,-0.413215603429369,-0.307092177572853,1.27763364503666
0,1,0.39442976117358,0.00707493574909271,-1.7334181395682,-0.421934404212898,-1.22170598156578,-0.362398180996437,-0.847323282384771,-0.148926322798928,-1.62244131446439,0.895429451750986,-0.00564215966234858,1.27865671294514,-0.302074191951859,0.0940314182377183,-0.37367400808124,-2.04231026764936,-0.351276515166796,-0.541868858623655,-1.17156782936756
0,1,0.506209165451487,-0.755007027658272,-0.792952318269569,0.159391434161268,0.0836258954772739,-0.337260582047759,-0.236722098046544,0.882955075217692,-0.263900569139014,0.40777387749122,-1.76502957090303,0.365304834246485,0.980068532235159,0.903954868631259,-1.12907439896161,-0.617336739446393,-0.099290249173428,0.466684378372988,-0.0448411431205371
0,1,-0.0340264574611025,-0.341098146366722,1.36429768076696,-1.21352727026237,-1.24825494655004,-0.429855199016954,-0.00464208222734217,-1.46696319795121,-0.747890060522836,-0.0977703529638891,-0.485402153404479,0.409837292861898,0.797785316541282,-0.48333659844247,-2.63819179613891,1.75769848498961,0.0993076060140131,-1.16361176893278,-0.300965114206211
1,1,0.0726694468309493,0.269087415007743,-0.876061681356912,0.133415198510002,0.641198786659717,0.204132864664294,-0.746822245196711,1.18054384984546,-0.660709314841031,-1.31338134705648,0.243918753196776,0.454213273055266,-1.83475465865248,-0.0170953157378597,0.319413422039622,1.40094856473001,-2.13736567814584,0.0378861238848467,-1.47378086520962
1,1,0.0418991526030186,1.65736934626186,0.159287569957316,0.637044176334833,-1.33511165097365,-0.122498199009075,0.626582531863218,0.0706866980955346,0.566839859017684,1.07266043548589,-0.655516980954143,-0.19169369457415,0.182934109633466,-0.0655478625769267,-0.446393014012594,0.414035089464777,1.08140281984601,0.359099286334921,-0.780050072487253
1,1,-0.730898826866922,-0.551036596611426,1.50748676704363,-0.628435532704334,0.608378086858817,-0.976234972066807,-1.36158936550208,2.07554422907026,1.18849451646671,-0.243738700328553,1.06887847761382,-1.0040924625673,-0.873869451611879,-0.703445678047292,-2.19141187060637,1.58255401705452,0.814097179613111,0.376927939646453,0.388697538385788
0,1,1.01640247309461,1.02625309435972,-0.934957651122427,-0.0126949913553849,-1.29198977400735,-0.165533429004777,0.887564243477795,-0.570414811146774,-0.710938983593368,-0.508708759574848,0.603864872295938,-1.07011161347891,0.879184094418748,0.350056789546855,1.50748457760365,0.990760504095471,1.61268610918398,0.23332351204797,0.734830665760823
1,1,0.663834017888357,-0.206479899526293,0.253933066053837,0.676845786793724,0.662200473179025,-1.43461734104687,0.0126017631812296,-0.512937872547715,1.04823415600584,-0.676845420821031,-0.348023044704068,-0.418083582523272,0.28651326054827,-1.10064236379682,1.10486685734755,-1.19383387065016,0.592475472991144,-2.58677257897926,0.790607698591431
1,1,0.455912991234373,-0.423412979377212,-0.314687506922451,-0.733098982217806,0.858933385875261,1.13727076291965,-0.429487275953786,0.518377250236352,-0.291938877361179,-0.126548008460507,2.25207467488345,0.196468325907035,1.09612501705339,0.885306829702976,2.31061290382823,1.53841329850779,-0.696718251209239,0.0519793052550994,-0.180218926506219
0,1,-0.74255327516233,0.536369711171312,-0.333077990045131,-0.0198792783377465,-0.274013548065338,0.186447139495409,1.1973213416838,-0.247114283599169,-0.368367707724708,-0.781380691476872,0.212230278583589,-0.0350292994507825,-1.41422875048521,-0.324580735209078,1.26111512000238,0.560305855514389,0.912817981092419,-0.217368792521082,1.62220431554658
0,1,0.290551994480857,-0.974632572430246,-0.470201591873072,-0.33451834792725,-1.28494273271959,-0.722822102670286,-0.558387176561681,1.9330688313449,-0.892675862288583,0.547066285041383,2.37411922034703,0.704059873158454,0.759256141462755,0.453900080065463,-0.198201034757096,-1.89429118249626,0.644677222684102,-0.0082502149621439,0.539925187287782
1,1,-0.017107194884302,1.47825079037806,0.046660922884919,-0.451085747200712,-0.109646466195999,-0.137319814353552,1.01313782731452,0.724145589386286,-1.93728226740149,1.29865358873079,0.00101558369323734,0.726979509179632,1.87531411114465,0.411006635367459,0.755898865393844,-0.635152565163012,0.364145300743612,-1.63625835863562,1.65771775734695
1,1,-1.6029102877106,-2.20511676853205,-0.385375106392395,0.24253739633174,-0.00813051872027496,-0.542828004906892,-0.40190734814602,1.29897300562329,-0.594391905043933,-0.6777291452577,-0.902484972340727,-0.488648585285174,0.194999519133321,0.731588722422421,0.453756581969416,-0.10900643965985,0.750899323884563,0.0625396735851088,1.92735266885403
0,1,0.151692592932667,-0.291738985719396,-1.33958675144824,-0.904516759094497,-0.432801689581991,1.46666955851856,-0.904221535948379,-0.533867079357825,1.16216261064149,-0.863513679087241,0.437387806889553,-0.598557555488013,0.629880571365462,-0.20483725475272,-0.237337268917486,-1.37646818231013,-1.11168091418596,0.613865114278367,0.510116084591514
0,1,-1.96444389281038,-0.852430026020443,-1.00277349657096,-2.34547563564601,0.53902193453392,1.45941162023889,0.384653954674379,-0.58157564288986,-1.53658566239645,-1.30598546475999,-0.271703319545031,-1.32108737769153,0.358901993554678,0.527391537664323,0.540130531209024,-0.0477719093169309,0.797675756390194,-1.91131955990357,-1.10183712366771
1,1,-0.482190487400502,1.80775511106309,1.63017090993618,1.99845257108037,-0.240944204884767,-0.4005382821315,-0.685235095605005,0.537305212915206,0.141944054556172,0.824964291796957,-0.722227162432257,0.277975125990374,-0.489248041774055,-0.638396629824255,-0.0722070522519396,-2.15112755660167,0.279329876476302,2.18943160801277,-0.611952272869616
